bookmaker,market,player,line,odds,side,est_win_prob,ev
Fliff,player_assists,Over,1.5,2.0,over,0.5,-0.49
BetMGM,player_rebounds,Over,2.5,2.0,over,0.5,-0.49
Bally Bet,player_threes,Over,2.5,2.0,over,0.5,-0.49
Bally Bet,player_steals,Over,1.5,2.0,over,0.5,-0.49
Bovada,player_points,Over,10.5,2.0,over,0.5,-0.49
ESPN BET,player_assists,Over,4.5,2.0,over,0.5,-0.49
Fanatics,player_points,Under,6.5,2.0,under,0.5,-0.49
ESPN BET,player_rebounds,Under,4.5,2.0,under,0.5,-0.49
Bovada,player_rebounds,Over,9.5,2.0,over,0.5,-0.49
Bovada,player_points,Under,14.5,2.0,under,0.5,-0.49
Caesars,player_rebounds,Under,2.5,2.0,under,0.5,-0.49
Caesars,player_rebounds,Over,4.5,2.0,over,0.5,-0.49
Novig,player_points,Under,7.5,2.0,under,0.5,-0.49
Novig,player_points,Over,8.5,2.0,over,0.5,-0.49
Hard Rock Bet,player_points,Over,8.5,2.0,over,0.5,-0.49
Hard Rock Bet,player_assists,Over,5.5,2.0,over,0.5,-0.49
ESPN BET,player_points,Over,12.5,2.0,over,0.5,-0.49
ESPN BET,player_points,Under,13.5,2.0,under,0.5,-0.49
Caesars,player_assists,Over,5.5,2.0,over,0.5,-0.49
ESPN BET,player_assists,Over,2.5,2.0,over,0.5,-0.49
ESPN BET,player_assists,Over,7.5,2.0,over,0.5,-0.49
ESPN BET,player_points,Over,16.5,2.0,over,0.5,-0.49
Fliff,player_assists,Over,1.5,2.0,over,0.5,-0.49
Hard Rock Bet,player_points,Under,7.5,2.0,under,0.5,-0.49
Hard Rock Bet,player_points,Under,14.5,2.0,under,0.5,-0.49
Hard Rock Bet,player_points,Under,10.5,2.0,under,0.5,-0.49
DraftKings,player_rebounds,Under,2.5,2.0,under,0.5,-0.49
Hard Rock Bet,player_rebounds,Under,6.5,2.0,under,0.5,-0.49
Novig,player_rebounds,Under,10.5,2.0,under,0.5,-0.49
BetMGM,player_threes,Under,1.5,2.0,under,0.5,-0.49
ESPN BET,player_threes,Under,1.5,2.0,under,0.5,-0.49
DraftKings,player_threes,Over,3.5,2.0,over,0.5,-0.49
Fliff,player_steals,Over,1.5,2.0,over,0.5,-0.49
Fliff,player_rebounds,Under,2.5,2.0,under,0.5,-0.49
Fliff,player_rebounds,Over,3.5,2.0,over,0.5,-0.49
FanDuel,player_rebounds,Over,7.5,2.0,over,0.5,-0.49
BetMGM,player_threes,Under,2.5,2.0,under,0.5,-0.49
BetMGM,player_rebounds,Over,4.5,2.0,over,0.5,-0.49
Hard Rock Bet,player_assists,Over,2.5,2.0,over,0.5,-0.49
BetMGM,player_threes,Under,2.5,2.0,under,0.5,-0.49
BetMGM,player_threes,Over,3.5,2.0,over,0.5,-0.49
BetOnline.ag,player_threes,Under,0.5,2.0,under,0.5,-0.49
DraftKings,player_rebounds,Over,2.5,2.0,over,0.5,-0.49
BetMGM,player_threes,Under,1.5,2.0,under,0.5,-0.49
FanDuel,player_points,Over,23.5,2.0,over,0.5,-0.49
Hard Rock Bet,player_assists,Over,4.5,2.0,over,0.5,-0.49
Hard Rock Bet,player_assists,Under,4.5,2.0,under,0.5,-0.49
ProphetX,player_rebounds,Over,11.5,2.0,over,0.5,-0.49
FanDuel,player_threes,Under,2.5,2.0,under,0.5,-0.49
Fliff,player_rebounds,Over,3.5,2.0,over,0.5,-0.49
Hard Rock Bet,player_points,Over,14.5,2.0,over,0.5,-0.49
Hard Rock Bet,player_points,Over,7.5,2.0,over,0.5,-0.49
Hard Rock Bet,player_points,Over,12.5,2.0,over,0.5,-0.49
BetMGM,player_assists,Over,4.5,2.0,over,0.5,-0.49
ESPN BET,player_assists,Under,1.5,2.0,under,0.5,-0.49
Novig,player_assists,Over,1.5,2.0,over,0.5,-0.49
Hard Rock Bet,player_assists,Over,2.5,2.0,over,0.5,-0.49
ESPN BET,player_rebounds,Over,6.5,2.0,over,0.5,-0.49
ESPN BET,player_rebounds,Over,4.5,2.0,over,0.5,-0.49
Hard Rock Bet,player_blocks,Over,1.5,2.0,over,0.5,-0.49
BetMGM,player_points,Under,5.5,2.0,under,0.5,-0.49
Novig,player_points,Over,17.5,2.0,over,0.5,-0.49
ESPN BET,player_assists,Over,5.5,2.0,over,0.5,-0.49
FanDuel,player_points,Under,14.5,2.0,under,0.5,-0.49
BetOnline.ag,player_assists,Under,1.5,2.0,under,0.5,-0.49
Fliff,player_rebounds,Over,5.5,2.0,over,0.5,-0.49
Hard Rock Bet,player_rebounds,Over,3.5,2.0,over,0.5,-0.49
Hard Rock Bet,player_rebounds,Under,4.5,2.0,under,0.5,-0.49
Fliff,player_threes,Under,0.5,2.0,under,0.5,-0.49
BetOnline.ag,player_assists,Over,2.5,2.0,over,0.5,-0.49
BetOnline.ag,player_assists,Over,8.5,2.0,over,0.5,-0.49
Hard Rock Bet,player_rebounds,Over,4.5,2.0,over,0.5,-0.49
BetMGM,player_rebounds,Over,3.5,2.0,over,0.5,-0.49
Novig,player_points,Over,22.5,2.0,over,0.5,-0.49
Fliff,player_assists,Over,6.5,2.0,over,0.5,-0.49
DraftKings,player_points,Under,6.5,2.0,under,0.5,-0.49
Fanatics,player_points,Over,9.5,2.0,over,0.5,-0.49
BetMGM,player_assists,Over,2.5,2.0,over,0.5,-0.49
Hard Rock Bet,player_points,Under,10.5,2.0,under,0.5,-0.49
Fliff,player_assists,Over,4.5,2.0,over,0.5,-0.49
DraftKings,player_threes,Under,0.5,2.0,under,0.5,-0.49
DraftKings,player_threes,Under,0.5,2.0,under,0.5,-0.49
BetMGM,player_points,Under,14.5,2.0,under,0.5,-0.49
BetMGM,player_points,Under,10.5,2.0,under,0.5,-0.49
BetMGM,player_points,Under,8.5,2.0,under,0.5,-0.49
Novig,player_points,Over,18.5,2.0,over,0.5,-0.49
Hard Rock Bet,player_points,Under,23.5,2.0,under,0.5,-0.49
BetMGM,player_points,Under,7.5,2.0,under,0.5,-0.49
BetMGM,player_points,Over,6.5,2.0,over,0.5,-0.49
DraftKings,player_rebounds,Over,4.5,2.0,over,0.5,-0.49
Novig,player_points,Under,14.5,2.0,under,0.5,-0.49
Novig,player_points,Under,13.5,2.0,under,0.5,-0.49
Fanatics,player_points,Over,12.5,2.0,over,0.5,-0.49
Fanatics,player_points,Under,8.5,2.0,under,0.5,-0.49
Fanatics,player_points,Under,5.5,2.0,under,0.5,-0.49
Hard Rock Bet,player_points,Under,7.5,2.0,under,0.5,-0.49
Hard Rock Bet,player_blocks,Over,1.5,2.0,over,0.5,-0.49
Hard Rock Bet,player_assists,Over,3.5,2.0,over,0.5,-0.49
Caesars,player_points,Under,8.5,2.0,under,0.5,-0.49
ESPN BET,player_rebounds,Over,6.5,2.0,over,0.5,-0.49
ESPN BET,player_rebounds,Under,9.5,2.0,under,0.5,-0.49
ESPN BET,player_points,Over,5.5,2.0,over,0.5,-0.49
Caesars,player_assists,Over,2.5,2.0,over,0.5,-0.49
Bovada,player_threes,Under,2.5,2.0,under,0.5,-0.49
Bally Bet,player_points,Under,12.5,2.0,under,0.5,-0.49
BetMGM,player_threes,Over,2.5,2.0,over,0.5,-0.49
Bally Bet,player_assists,Under,4.5,2.0,under,0.5,-0.49
DraftKings,player_threes,Under,2.5,2.0,under,0.5,-0.49
FanDuel,player_points,Under,10.5,2.0,under,0.5,-0.49
ProphetX,player_threes,Over,0.5,2.0,over,0.5,-0.49
Fanatics,player_points,Under,15.5,2.0,under,0.5,-0.49
Novig,player_rebounds,Under,7.5,2.0,under,0.5,-0.49
ESPN BET,player_threes,Over,2.5,2.0,over,0.5,-0.49
BetRivers,player_points,Over,15.5,2.0,over,0.5,-0.49
FanDuel,player_blocks,Over,1.5,2.0,over,0.5,-0.49
Fliff,player_assists,Over,6.5,2.0,over,0.5,-0.49
FanDuel,player_threes,Over,1.5,2.0,over,0.5,-0.49
Hard Rock Bet,player_rebounds,Over,4.5,2.0,over,0.5,-0.49
Fliff,player_threes,Over,1.5,2.0,over,0.5,-0.49
Fliff,player_threes,Over,2.5,2.0,over,0.5,-0.49
FanDuel,player_points,Under,13.5,2.0,under,0.5,-0.49
Fanatics,player_points,Under,7.5,2.0,under,0.5,-0.49
ProphetX,player_points,Over,19.5,2.0,over,0.5,-0.49
Hard Rock Bet,player_blocks,Over,0.5,2.0,over,0.5,-0.49
ProphetX,player_threes,Under,1.5,2.0,under,0.5,-0.49
ProphetX,player_rebounds,Over,8.5,2.0,over,0.5,-0.49
Fliff,player_assists,Over,4.5,2.0,over,0.5,-0.49
ESPN BET,player_points,Over,9.5,2.0,over,0.5,-0.49
ESPN BET,player_points,Under,11.5,2.0,under,0.5,-0.49
DraftKings,player_rebounds,Over,3.5,2.0,over,0.5,-0.49
ESPN BET,player_rebounds,Under,4.5,2.0,under,0.5,-0.49
Novig,player_rebounds,Under,5.5,2.0,under,0.5,-0.49
ESPN BET,player_assists,Under,1.5,2.0,under,0.5,-0.49
Novig,player_threes,Under,0.5,2.0,under,0.5,-0.49
Novig,player_threes,Under,2.5,2.0,under,0.5,-0.49
Hard Rock Bet,player_blocks,Over,0.5,2.0,over,0.5,-0.49
Hard Rock Bet,player_blocks,Over,1.5,2.0,over,0.5,-0.49
Hard Rock Bet,player_assists,Over,5.5,2.0,over,0.5,-0.49
FanDuel,player_points,Over,9.5,2.0,over,0.5,-0.49
FanDuel,player_points,Under,15.5,2.0,under,0.5,-0.49
Fliff,player_rebounds,Under,7.5,2.0,under,0.5,-0.49
ESPN BET,player_points,Over,10.5,2.0,over,0.5,-0.49
ESPN BET,player_points,Over,11.5,2.0,over,0.5,-0.49
Hard Rock Bet,player_points,Under,5.5,2.0,under,0.5,-0.49
BetOnline.ag,player_rebounds,Under,2.5,2.0,under,0.5,-0.49
DraftKings,player_assists,Under,2.5,2.0,under,0.5,-0.49
DraftKings,player_points,Over,12.5,2.0,over,0.5,-0.49
DraftKings,player_points,Under,15.5,2.0,under,0.5,-0.49
FanDuel,player_points,Under,6.5,2.0,under,0.5,-0.49
FanDuel,player_points,Over,6.5,2.0,over,0.5,-0.49
Hard Rock Bet,player_points,Over,20.5,2.0,over,0.5,-0.49
ESPN BET,player_rebounds,Over,9.5,2.0,over,0.5,-0.49
ESPN BET,player_assists,Under,0.5,2.0,under,0.5,-0.49
Novig,player_rebounds,Under,5.5,2.0,under,0.5,-0.49
Hard Rock Bet,player_rebounds,Over,18.5,2.0,over,0.5,-0.49
Fliff,player_points,Over,3.5,2.0,over,0.5,-0.49
ESPN BET,player_rebounds,Over,2.5,2.0,over,0.5,-0.49
Fanatics,player_points,Over,5.5,2.0,over,0.5,-0.49
Hard Rock Bet,player_points,Under,3.5,2.0,under,0.5,-0.49
Bally Bet,player_points,Under,19.5,2.0,under,0.5,-0.49
Fliff,player_rebounds,Over,4.5,2.0,over,0.5,-0.49
Fliff,player_rebounds,Over,6.5,2.0,over,0.5,-0.49
DraftKings,player_assists,Under,3.5,2.0,under,0.5,-0.49
DraftKings,player_assists,Over,4.5,2.0,over,0.5,-0.49
Novig,player_points,Over,21.5,2.0,over,0.5,-0.49
Novig,player_threes,Over,0.5,2.0,over,0.5,-0.49
DraftKings,player_assists,Under,3.5,2.0,under,0.5,-0.49
DraftKings,player_assists,Over,6.5,2.0,over,0.5,-0.49
Novig,player_rebounds,Over,2.5,2.0,over,0.5,-0.49
FanDuel,player_points,Over,18.5,2.0,over,0.5,-0.49
FanDuel,player_points,Over,21.5,2.0,over,0.5,-0.49
Hard Rock Bet,player_points,Over,6.5,2.0,over,0.5,-0.49
Novig,player_points,Under,7.5,1.99,under,0.5,-0.49005
BetOnline.ag,player_rebounds,Under,2.5,1.99,under,0.5,-0.49005
ProphetX,player_rebounds,Over,3.5,1.99,over,0.5,-0.49005
Novig,player_assists,Under,2.5,1.99,under,0.5,-0.49005
BetOnline.ag,player_assists,Over,6.5,1.99,over,0.5,-0.49005
Novig,player_points,Over,20.5,1.99,over,0.5,-0.49005
Novig,player_threes,Under,1.5,1.99,under,0.5,-0.49005
Caesars,player_assists,Under,3.5,1.99,under,0.5,-0.49005
Caesars,player_rebounds,Over,6.5,1.99,over,0.5,-0.49005
Caesars,player_rebounds,Over,7.5,1.99,over,0.5,-0.49005
ProphetX,player_points,Over,18.5,1.99,over,0.5,-0.49005
BetOnline.ag,player_rebounds,Over,4.5,1.99,over,0.5,-0.49005
BetOnline.ag,player_threes,Under,2.5,1.99,under,0.5,-0.49005
ProphetX,player_rebounds,Over,4.5,1.99,over,0.5,-0.49005
BetOnline.ag,player_points,Over,12.5,1.99,over,0.5,-0.49005
BetOnline.ag,player_threes,Over,3.5,1.99,over,0.5,-0.49005
FanDuel,player_points,Over,14.5,1.98,over,0.5,-0.4901
FanDuel,player_rebounds,Under,7.5,1.98,under,0.5,-0.4901
Novig,player_points,Over,23.5,1.98,over,0.5,-0.4901
BetOnline.ag,player_assists,Over,4.5,1.98,over,0.5,-0.4901
FanDuel,player_points,Over,12.5,1.98,over,0.5,-0.4901
FanDuel,player_points,Under,13.5,1.98,under,0.5,-0.4901
Novig,player_points,Under,19.5,1.98,under,0.5,-0.4901
BetOnline.ag,player_points,Over,12.5,1.98,over,0.5,-0.4901
BetOnline.ag,player_points,Over,8.5,1.98,over,0.5,-0.4901
Novig,player_points,Over,10.5,1.98,over,0.5,-0.4901
Novig,player_assists,Under,1.5,1.98,under,0.5,-0.4901
Novig,player_assists,Over,4.5,1.98,over,0.5,-0.4901
FanDuel,player_threes,Over,1.5,1.98,over,0.5,-0.4901
FanDuel,player_points,Over,5.5,1.98,over,0.5,-0.4901
FanDuel,player_assists,Under,3.5,1.98,under,0.5,-0.4901
Novig,player_rebounds,Over,9.5,1.98,over,0.5,-0.4901
FanDuel,player_points,Under,12.5,1.98,under,0.5,-0.4901
FanDuel,player_points,Over,14.5,1.98,over,0.5,-0.4901
FanDuel,player_points,Over,15.5,1.98,over,0.5,-0.4901
FanDuel,player_points,Under,16.5,1.98,under,0.5,-0.4901
BetOnline.ag,player_assists,Under,3.5,1.98,under,0.5,-0.4901
FanDuel,player_rebounds,Under,6.5,1.98,under,0.5,-0.4901
FanDuel,player_rebounds,Under,5.5,1.98,under,0.5,-0.4901
FanDuel,player_rebounds,Over,6.5,1.98,over,0.5,-0.4901
FanDuel,player_rebounds,Over,18.5,1.98,over,0.5,-0.4901
FanDuel,player_rebounds,Over,12.5,1.98,over,0.5,-0.4901
Novig,player_points,Over,16.5,1.98,over,0.5,-0.4901
ProphetX,player_points,Under,25.5,1.98,under,0.5,-0.4901
Novig,player_assists,Over,2.5,1.98,over,0.5,-0.4901
FanDuel,player_threes,Over,3.5,1.98,over,0.5,-0.4901
Novig,player_threes,Over,1.5,1.98,over,0.5,-0.4901
FanDuel,player_points,Over,8.5,1.98,over,0.5,-0.4901
ProphetX,player_points,Over,12.5,1.98,over,0.5,-0.4901
FanDuel,player_points,Over,26.5,1.98,over,0.5,-0.4901
FanDuel,player_points,Over,22.5,1.98,over,0.5,-0.4901
FanDuel,player_assists,Under,4.5,1.98,under,0.5,-0.4901
FanDuel,player_rebounds,Under,2.5,1.98,under,0.5,-0.4901
Novig,player_points,Over,12.5,1.98,over,0.5,-0.4901
BetOnline.ag,player_threes,Under,1.5,1.98,under,0.5,-0.4901
FanDuel,player_threes,Under,1.5,1.98,under,0.5,-0.4901
Novig,player_steals,Over,0.5,1.98,over,0.5,-0.4901
FanDuel,player_points,Under,7.5,1.98,under,0.5,-0.4901
BetOnline.ag,player_rebounds,Under,5.5,1.98,under,0.5,-0.4901
BetOnline.ag,player_points,Under,15.5,1.98,under,0.5,-0.4901
Novig,player_threes,Under,2.5,1.98,under,0.5,-0.4901
Novig,player_rebounds,Over,2.5,1.98,over,0.5,-0.4901
FanDuel,player_assists,Over,3.5,1.98,over,0.5,-0.4901
FanDuel,player_points,Under,26.5,1.98,under,0.5,-0.4901
FanDuel,player_points,Under,5.5,1.98,under,0.5,-0.4901
FanDuel,player_points,Over,10.5,1.98,over,0.5,-0.4901
BetOnline.ag,player_rebounds,Over,2.5,1.98,over,0.5,-0.4901
Novig,player_points,Under,24.5,1.98,under,0.5,-0.4901
Caesars,player_points,Over,13.5,1.97,over,0.5,-0.49015
Caesars,player_points,Under,7.5,1.97,under,0.5,-0.49015
BetRivers,player_points,Over,21.5,1.97,over,0.5,-0.49015
Caesars,player_points,Under,8.5,1.97,under,0.5,-0.49015
BetOnline.ag,player_assists,Under,1.5,1.97,under,0.5,-0.49015
BetRivers,player_threes,Over,1.5,1.97,over,0.5,-0.49015
Caesars,player_points,Over,21.5,1.97,over,0.5,-0.49015
Caesars,player_assists,Over,2.5,1.97,over,0.5,-0.49015
BetOnline.ag,player_points,Over,24.5,1.97,over,0.5,-0.49015
Caesars,player_rebounds,Over,4.5,1.97,over,0.5,-0.49015
Caesars,player_assists,Over,1.5,1.97,over,0.5,-0.49015
Caesars,player_assists,Under,3.5,1.97,under,0.5,-0.49015
BetOnline.ag,player_threes,Under,2.5,1.97,under,0.5,-0.49015
BetOnline.ag,player_threes,Over,1.5,1.97,over,0.5,-0.49015
Bally Bet,player_points,Over,21.5,1.97,over,0.5,-0.49015
Novig,player_points,Under,9.5,1.97,under,0.5,-0.49015
BetOnline.ag,player_points,Over,13.5,1.97,over,0.5,-0.49015
Novig,player_threes,Under,0.5,1.97,under,0.5,-0.49015
Novig,player_rebounds,Under,2.5,1.97,under,0.5,-0.49015
Novig,player_threes,Under,1.5,1.97,under,0.5,-0.49015
BetRivers,player_points,Over,9.5,1.97,over,0.5,-0.49015
BetOnline.ag,player_points,Over,12.5,1.97,over,0.5,-0.49015
BetRivers,player_points,Under,11.5,1.97,under,0.5,-0.49015
BetRivers,player_points,Over,23.5,1.97,over,0.5,-0.49015
Bally Bet,player_blocks,Under,0.5,1.97,under,0.5,-0.49015
Bally Bet,player_threes,Under,2.5,1.97,under,0.5,-0.49015
BetOnline.ag,player_assists,Under,2.5,1.97,under,0.5,-0.49015
Caesars,player_rebounds,Over,4.5,1.97,over,0.5,-0.49015
BetRivers,player_points,Over,12.5,1.97,over,0.5,-0.49015
Bally Bet,player_assists,Over,11.5,1.97,over,0.5,-0.49015
Bally Bet,player_points,Under,25.5,1.97,under,0.5,-0.49015
BetRivers,player_assists,Over,11.5,1.97,over,0.5,-0.49015
Bally Bet,player_points,Over,9.5,1.97,over,0.5,-0.49015
Bally Bet,player_points,Over,23.5,1.97,over,0.5,-0.49015
BetRivers,player_threes,Under,2.5,1.97,under,0.5,-0.49015
Bally Bet,player_points,Over,10.5,1.97,over,0.5,-0.49015
Caesars,player_rebounds,Under,7.5,1.97,under,0.5,-0.49015
Caesars,player_points,Over,17.5,1.97,over,0.5,-0.49015
Caesars,player_assists,Over,4.5,1.97,over,0.5,-0.49015
BetOnline.ag,player_threes,Over,2.5,1.97,over,0.5,-0.49015
BetRivers,player_points,Over,10.5,1.97,over,0.5,-0.49015
BetOnline.ag,player_points,Over,12.5,1.97,over,0.5,-0.49015
Caesars,player_assists,Over,4.5,1.97,over,0.5,-0.49015
BetOnline.ag,player_points,Over,10.5,1.97,over,0.5,-0.49015
Caesars,player_points,Over,12.5,1.97,over,0.5,-0.49015
ProphetX,player_points,Over,19.5,1.97,over,0.5,-0.49015
BetOnline.ag,player_points,Over,10.5,1.97,over,0.5,-0.49015
Bally Bet,player_threes,Over,1.5,1.97,over,0.5,-0.49015
Caesars,player_rebounds,Under,3.5,1.97,under,0.5,-0.49015
BetOnline.ag,player_threes,Over,1.5,1.97,over,0.5,-0.49015
Novig,player_assists,Over,2.5,1.97,over,0.5,-0.49015
Caesars,player_points,Under,11.5,1.97,under,0.5,-0.49015
BetRivers,player_rebounds,Over,3.5,1.97,over,0.5,-0.49015
Caesars,player_assists,Over,4.5,1.97,over,0.5,-0.49015
Caesars,player_points,Over,8.5,1.97,over,0.5,-0.49015
Caesars,player_points,Over,14.5,1.97,over,0.5,-0.49015
ProphetX,player_threes,Under,2.5,1.97,under,0.5,-0.49015
Caesars,player_assists,Under,1.5,1.97,under,0.5,-0.49015
Caesars,player_rebounds,Over,3.5,1.97,over,0.5,-0.49015
Bally Bet,player_points,Over,12.5,1.97,over,0.5,-0.49015
Caesars,player_points,Over,10.5,1.97,over,0.5,-0.49015
BetOnline.ag,player_rebounds,Under,9.5,1.97,under,0.5,-0.49015
Novig,player_assists,Over,4.5,1.97,over,0.5,-0.49015
Caesars,player_points,Under,6.5,1.97,under,0.5,-0.49015
BetRivers,player_points,Under,25.5,1.97,under,0.5,-0.49015
Bally Bet,player_rebounds,Over,3.5,1.97,over,0.5,-0.49015
Novig,player_threes,Over,1.5,1.97,over,0.5,-0.49015
Bally Bet,player_points,Under,11.5,1.97,under,0.5,-0.49015
Novig,player_points,Over,23.5,1.97,over,0.5,-0.49015
Caesars,player_rebounds,Over,8.5,1.97,over,0.5,-0.49015
Caesars,player_rebounds,Under,3.5,1.97,under,0.5,-0.49015
Caesars,player_points,Over,12.5,1.97,over,0.5,-0.49015
Novig,player_assists,Under,1.5,1.97,under,0.5,-0.49015
BetOnline.ag,player_rebounds,Over,9.5,1.97,over,0.5,-0.49015
Novig,player_points,Over,17.5,1.97,over,0.5,-0.49015
BetOnline.ag,player_threes,Under,0.5,1.97,under,0.5,-0.49015
Caesars,player_rebounds,Under,8.5,1.97,under,0.5,-0.49015
BetOnline.ag,player_threes,Over,3.5,1.97,over,0.5,-0.49015
BetOnline.ag,player_threes,Under,1.5,1.97,under,0.5,-0.49015
Caesars,player_threes,Under,2.5,1.97,under,0.5,-0.49015
Novig,player_points,Over,20.5,1.96,over,0.5,-0.4902
Novig,player_points,Under,11.5,1.96,under,0.5,-0.4902
Novig,player_points,Under,10.5,1.96,under,0.5,-0.4902
ProphetX,player_points,Over,9.5,1.96,over,0.5,-0.4902
FanDuel,player_points,Over,32.5,1.96,over,0.5,-0.4902
FanDuel,player_rebounds,Under,5.5,1.96,under,0.5,-0.4902
FanDuel,player_rebounds,Under,3.5,1.96,under,0.5,-0.4902
FanDuel,player_threes,Over,1.5,1.96,over,0.5,-0.4902
FanDuel,player_assists,Over,4.5,1.96,over,0.5,-0.4902
Novig,player_assists,Over,2.5,1.96,over,0.5,-0.4902
Novig,player_rebounds,Under,3.5,1.96,under,0.5,-0.4902
FanDuel,player_points,Under,12.5,1.96,under,0.5,-0.4902
FanDuel,player_points,Under,14.5,1.96,under,0.5,-0.4902
Novig,player_assists,Under,2.5,1.96,under,0.5,-0.4902
Novig,player_assists,Under,6.5,1.96,under,0.5,-0.4902
BetOpenly,player_assists,Under,4.5,1.96,under,0.5,-0.4902
FanDuel,player_points,Over,16.5,1.96,over,0.5,-0.4902
Novig,player_points,Under,10.5,1.96,under,0.5,-0.4902
FanDuel,player_threes,Over,1.5,1.96,over,0.5,-0.4902
FanDuel,player_assists,Over,4.5,1.96,over,0.5,-0.4902
FanDuel,player_points,Over,13.5,1.96,over,0.5,-0.4902
Caesars,player_points,Under,6.5,1.96,under,0.5,-0.4902
FanDuel,player_rebounds,Over,4.5,1.96,over,0.5,-0.4902
Caesars,player_rebounds,Over,10.5,1.96,over,0.5,-0.4902
FanDuel,player_points,Over,22.5,1.96,over,0.5,-0.4902
Novig,player_threes,Under,2.5,1.96,under,0.5,-0.4902
Caesars,player_assists,Under,5.5,1.96,under,0.5,-0.4902
Novig,player_assists,Over,1.5,1.96,over,0.5,-0.4902
FanDuel,player_rebounds,Under,4.5,1.96,under,0.5,-0.4902
ProphetX,player_points,Over,18.5,1.96,over,0.5,-0.4902
FanDuel,player_rebounds,Over,5.5,1.96,over,0.5,-0.4902
Bally Bet,player_points,Under,13.5,1.96,under,0.5,-0.4902
FanDuel,player_points,Over,19.5,1.96,over,0.5,-0.4902
BetRivers,player_threes,Over,3.5,1.96,over,0.5,-0.4902
BetRivers,player_threes,Over,1.5,1.96,over,0.5,-0.4902
FanDuel,player_points,Over,14.5,1.96,over,0.5,-0.4902
Caesars,player_points,Under,7.5,1.96,under,0.5,-0.4902
Caesars,player_rebounds,Under,4.5,1.96,under,0.5,-0.4902
FanDuel,player_rebounds,Under,5.5,1.96,under,0.5,-0.4902
BetRivers,player_points,Under,13.5,1.96,under,0.5,-0.4902
FanDuel,player_points,Under,14.5,1.96,under,0.5,-0.4902
FanDuel,player_threes,Under,2.5,1.96,under,0.5,-0.4902
FanDuel,player_points,Over,10.5,1.96,over,0.5,-0.4902
FanDuel,player_rebounds,Under,4.5,1.96,under,0.5,-0.4902
FanDuel,player_points,Under,9.5,1.96,under,0.5,-0.4902
Bally Bet,player_assists,Over,3.5,1.96,over,0.5,-0.4902
FanDuel,player_points,Under,20.5,1.96,under,0.5,-0.4902
Bally Bet,player_threes,Over,3.5,1.96,over,0.5,-0.4902
BetRivers,player_assists,Over,3.5,1.96,over,0.5,-0.4902
BetOnline.ag,player_rebounds,Under,3.5,1.96,under,0.5,-0.4902
Novig,player_threes,Under,1.5,1.96,under,0.5,-0.4902
BetRivers,player_points,Over,20.5,1.96,over,0.5,-0.4902
Bally Bet,player_threes,Over,1.5,1.96,over,0.5,-0.4902
BetRivers,player_points,Under,15.5,1.96,under,0.5,-0.4902
FanDuel,player_rebounds,Over,4.5,1.96,over,0.5,-0.4902
Bally Bet,player_points,Under,15.5,1.96,under,0.5,-0.4902
BetOpenly,player_rebounds,Over,8.5,1.96,over,0.5,-0.4902
BetOpenly,player_rebounds,Over,8.5,1.96,over,0.5,-0.4902
Bally Bet,player_points,Over,20.5,1.96,over,0.5,-0.4902
ProphetX,player_points,Over,14.5,1.96,over,0.5,-0.4902
FanDuel,player_threes,Over,3.5,1.96,over,0.5,-0.4902
FanDuel,player_threes,Under,2.5,1.96,under,0.5,-0.4902
ProphetX,player_points,Over,14.5,1.96,over,0.5,-0.4902
BetOpenly,player_points,Over,25.5,1.96,over,0.5,-0.4902
Hard Rock Bet,player_points,Over,17.5,1.95,over,0.5,-0.49025
Hard Rock Bet,player_points,Over,13.5,1.95,over,0.5,-0.49025
Hard Rock Bet,player_points,Over,6.5,1.95,over,0.5,-0.49025
DraftKings,player_points,Over,18.5,1.95,over,0.5,-0.49025
DraftKings,player_threes,Over,1.5,1.95,over,0.5,-0.49025
BetMGM,player_assists,Under,2.5,1.95,under,0.5,-0.49025
BetMGM,player_assists,Over,6.5,1.95,over,0.5,-0.49025
DraftKings,player_assists,Over,1.5,1.95,over,0.5,-0.49025
Hard Rock Bet,player_assists,Over,2.5,1.95,over,0.5,-0.49025
ESPN BET,player_rebounds,Over,2.5,1.95,over,0.5,-0.49025
DraftKings,player_points,Under,5.5,1.95,under,0.5,-0.49025
DraftKings,player_rebounds,Over,9.5,1.95,over,0.5,-0.49025
DraftKings,player_rebounds,Over,3.5,1.95,over,0.5,-0.49025
DraftKings,player_points,Over,14.5,1.95,over,0.5,-0.49025
Fanatics,player_points,Under,20.5,1.95,under,0.5,-0.49025
Fanatics,player_points,Over,10.5,1.95,over,0.5,-0.49025
Fanatics,player_points,Under,22.5,1.95,under,0.5,-0.49025
Fanatics,player_points,Over,6.5,1.95,over,0.5,-0.49025
BetOnline.ag,player_points,Over,6.5,1.95,over,0.5,-0.49025
Hard Rock Bet,player_rebounds,Under,3.5,1.95,under,0.5,-0.49025
Hard Rock Bet,player_rebounds,Under,3.5,1.95,under,0.5,-0.49025
BetMGM,player_assists,Over,2.5,1.95,over,0.5,-0.49025
Fanatics,player_points,Over,11.5,1.95,over,0.5,-0.49025
DraftKings,player_assists,Under,5.5,1.95,under,0.5,-0.49025
Bally Bet,player_rebounds,Over,6.5,1.95,over,0.5,-0.49025
DraftKings,player_assists,Under,5.5,1.95,under,0.5,-0.49025
DraftKings,player_assists,Under,5.5,1.95,under,0.5,-0.49025
